Universe,Decision 1,Value 1,Decision 2,Value 2,Decision 3,Value 3,Decision 4,Value 4,Decision 5,Value 5,Decision 6,Value 6,Decision 7,Value 7
Universe_1151,death_outliers,1,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,log_linear
Universe_1152,death_outliers,1,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,neg_binomial
Universe_1153,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages,year_interaction,,model,log_linear
Universe_1154,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages,year_interaction,,model,neg_binomial
Universe_1155,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages,year_interaction, + post1979:damages,model,log_linear
Universe_1156,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages,year_interaction, + post1979:damages,model,neg_binomial
Universe_1157,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages,year_interaction, + year:damages,model,log_linear
Universe_1158,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages,year_interaction, + year:damages,model,neg_binomial
Universe_1159,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,log_linear
Universe_1160,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,neg_binomial
Universe_1161,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,log_linear
Universe_1162,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,neg_binomial
Universe_1163,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,log_linear
Universe_1164,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,neg_binomial
Universe_1165,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,log_linear
Universe_1166,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,neg_binomial
Universe_1167,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,log_linear
Universe_1168,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,neg_binomial
Universe_1169,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,log_linear
Universe_1170,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,neg_binomial
Universe_1171,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,log_linear
Universe_1172,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,neg_binomial
Universe_1173,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,log_linear
Universe_1174,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,neg_binomial
Universe_1175,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,log_linear
Universe_1176,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,neg_binomial
Universe_1177,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction,,model,log_linear
Universe_1178,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction,,model,neg_binomial
Universe_1179,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,log_linear
Universe_1180,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_1181,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,log_linear
Universe_1182,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,neg_binomial
Universe_1183,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction,,model,log_linear
Universe_1184,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction,,model,neg_binomial
Universe_1185,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,log_linear
Universe_1186,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_1187,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,log_linear
Universe_1188,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,neg_binomial
Universe_1189,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction,,model,log_linear
Universe_1190,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction,,model,neg_binomial
Universe_1191,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + post1979:damages,model,log_linear
Universe_1192,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + post1979:damages,model,neg_binomial
Universe_1193,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + year:damages,model,log_linear
Universe_1194,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + year:damages,model,neg_binomial
Universe_1195,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,log_linear
Universe_1196,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,neg_binomial
Universe_1197,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,log_linear
Universe_1198,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,neg_binomial
Universe_1199,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,log_linear
Universe_1200,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,neg_binomial
Universe_1201,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,log_linear
Universe_1202,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,neg_binomial
Universe_1203,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,log_linear
Universe_1204,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,neg_binomial
Universe_1205,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,log_linear
Universe_1206,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,neg_binomial
Universe_1207,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,log_linear
Universe_1208,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,neg_binomial
Universe_1209,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,log_linear
Universe_1210,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,neg_binomial
Universe_1211,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,log_linear
Universe_1212,death_outliers,0,damage_outliers,3,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,neg_binomial
